prolificId,taskId,visType,taskType,topology,hypothesis_1,hypothesis_2,measure,value
5d1a4200336108001758ede0,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,nodeAnswer,Till
5d1a4200336108001758ede0,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,nodeAnswer,Jo
5d1a4200336108001758ede0,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,accuracy,1
5d1a4200336108001758ede0,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,correct,1
5d1a4200336108001758ede0,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,difficulty,1
5d1a4200336108001758ede0,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,confidence,6
5d1a4200336108001758ede0,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,minutesToComplete,0.6166666666666667
5d1a4200336108001758ede0,S-task05,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,nodeAnswer,Robert
5d1a4200336108001758ede0,S-task05,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,accuracy,1
5d1a4200336108001758ede0,S-task05,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,correct,1
5d1a4200336108001758ede0,S-task05,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,difficulty,1
5d1a4200336108001758ede0,S-task05,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,confidence,4
5d1a4200336108001758ede0,S-task05,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,minutesToComplete,0.9833333333333333
5d1a4200336108001758ede0,S-task06,adjMatrix,TGA,neighbors,Edge Attribute Hypothesis,,nodeAnswer,Robert
5d1a4200336108001758ede0,S-task06,adjMatrix,TGA,neighbors,Edge Attribute Hypothesis,,accuracy,1
5d1a4200336108001758ede0,S-task06,adjMatrix,TGA,neighbors,Edge Attribute Hypothesis,,correct,1
5d1a4200336108001758ede0,S-task06,adjMatrix,TGA,neighbors,Edge Attribute Hypothesis,,difficulty,1
5d1a4200336108001758ede0,S-task06,adjMatrix,TGA,neighbors,Edge Attribute Hypothesis,,confidence,7
5d1a4200336108001758ede0,S-task06,adjMatrix,TGA,neighbors,Edge Attribute Hypothesis,,minutesToComplete,1.1
5d1a4200336108001758ede0,S-task07,adjMatrix,AGT,neighbors,Topology plus Simple Attributes Hypothesis,,nodeAnswer,
5d1a4200336108001758ede0,S-task07,adjMatrix,AGT,neighbors,Topology plus Simple Attributes Hypothesis,,valueAnswer,European
5d1a4200336108001758ede0,S-task07,adjMatrix,AGT,neighbors,Topology plus Simple Attributes Hypothesis,,accuracy,1
5d1a4200336108001758ede0,S-task07,adjMatrix,AGT,neighbors,Topology plus Simple Attributes Hypothesis,,correct,1
5d1a4200336108001758ede0,S-task07,adjMatrix,AGT,neighbors,Topology plus Simple Attributes Hypothesis,,difficulty,2
5d1a4200336108001758ede0,S-task07,adjMatrix,AGT,neighbors,Topology plus Simple Attributes Hypothesis,,confidence,6
5d1a4200336108001758ede0,S-task07,adjMatrix,AGT,neighbors,Topology plus Simple Attributes Hypothesis,,minutesToComplete,1.25
5d1a4200336108001758ede0,S-task08,adjMatrix,TGA,neighbors,Topology plus Simple Attributes Hypothesis, Common Neighbor Hypothesis,nodeAnswer,Chris
5d1a4200336108001758ede0,S-task08,adjMatrix,TGA,neighbors,Topology plus Simple Attributes Hypothesis, Common Neighbor Hypothesis,accuracy,1
5d1a4200336108001758ede0,S-task08,adjMatrix,TGA,neighbors,Topology plus Simple Attributes Hypothesis, Common Neighbor Hypothesis,correct,1
5d1a4200336108001758ede0,S-task08,adjMatrix,TGA,neighbors,Topology plus Simple Attributes Hypothesis, Common Neighbor Hypothesis,difficulty,3
5d1a4200336108001758ede0,S-task08,adjMatrix,TGA,neighbors,Topology plus Simple Attributes Hypothesis, Common Neighbor Hypothesis,confidence,5
5d1a4200336108001758ede0,S-task08,adjMatrix,TGA,neighbors,Topology plus Simple Attributes Hypothesis, Common Neighbor Hypothesis,minutesToComplete,3.4833333333333334
5d1a4200336108001758ede0,S-task09,adjMatrix,AGT,neighbors,Edge Attribute Hypothesis,,nodeAnswer,
5d1a4200336108001758ede0,S-task09,adjMatrix,AGT,neighbors,Edge Attribute Hypothesis,,valueAnswer,mentions
5d1a4200336108001758ede0,S-task09,adjMatrix,AGT,neighbors,Edge Attribute Hypothesis,,valueAnswer,Mentions
5d1a4200336108001758ede0,S-task09,adjMatrix,AGT,neighbors,Edge Attribute Hypothesis,,accuracy,0.5
5d1a4200336108001758ede0,S-task09,adjMatrix,AGT,neighbors,Edge Attribute Hypothesis,,correct,0
5d1a4200336108001758ede0,S-task09,adjMatrix,AGT,neighbors,Edge Attribute Hypothesis,,difficulty,1
5d1a4200336108001758ede0,S-task09,adjMatrix,AGT,neighbors,Edge Attribute Hypothesis,,confidence,7
5d1a4200336108001758ede0,S-task09,adjMatrix,AGT,neighbors,Edge Attribute Hypothesis,,minutesToComplete,0.6833333333333333
5d1a4200336108001758ede0,S-task10,adjMatrix,TGA,neighbors,Within Node Comparison Hypothesis, Small/Large Effect,nodeAnswer,Lonni
5d1a4200336108001758ede0,S-task10,adjMatrix,TGA,neighbors,Within Node Comparison Hypothesis, Small/Large Effect,nodeAnswer,Thomas
5d1a4200336108001758ede0,S-task10,adjMatrix,TGA,neighbors,Within Node Comparison Hypothesis, Small/Large Effect,nodeAnswer,Hurter
5d1a4200336108001758ede0,S-task10,adjMatrix,TGA,neighbors,Within Node Comparison Hypothesis, Small/Large Effect,nodeAnswer,Anna
5d1a4200336108001758ede0,S-task10,adjMatrix,TGA,neighbors,Within Node Comparison Hypothesis, Small/Large Effect,nodeAnswer,Klaus
5d1a4200336108001758ede0,S-task10,adjMatrix,TGA,neighbors,Within Node Comparison Hypothesis, Small/Large Effect,accuracy,0.75
5d1a4200336108001758ede0,S-task10,adjMatrix,TGA,neighbors,Within Node Comparison Hypothesis, Small/Large Effect,correct,0
5d1a4200336108001758ede0,S-task10,adjMatrix,TGA,neighbors,Within Node Comparison Hypothesis, Small/Large Effect,difficulty,1
5d1a4200336108001758ede0,S-task10,adjMatrix,TGA,neighbors,Within Node Comparison Hypothesis, Small/Large Effect,confidence,4
5d1a4200336108001758ede0,S-task10,adjMatrix,TGA,neighbors,Within Node Comparison Hypothesis, Small/Large Effect,minutesToComplete,1.8
5d1a4200336108001758ede0,S-task11,adjMatrix,TGA,subnetwork,Small/Large Network,,nodeAnswer,Anna
5d1a4200336108001758ede0,S-task11,adjMatrix,TGA,subnetwork,Small/Large Network,,accuracy,1
5d1a4200336108001758ede0,S-task11,adjMatrix,TGA,subnetwork,Small/Large Network,,correct,1
5d1a4200336108001758ede0,S-task11,adjMatrix,TGA,subnetwork,Small/Large Network,,difficulty,4
5d1a4200336108001758ede0,S-task11,adjMatrix,TGA,subnetwork,Small/Large Network,,confidence,2
5d1a4200336108001758ede0,S-task11,adjMatrix,TGA,subnetwork,Small/Large Network,,minutesToComplete,2.4166666666666665
5d1a4200336108001758ede0,S-task16,adjMatrix,NA,NA,Insight Generation Hypothesis,,nodeAnswer,
5d1a4200336108001758ede0,S-task16,adjMatrix,NA,NA,Insight Generation Hypothesis,,valueAnswer,There are surprisingly few north americans and europeans in the same clusters. I have just realized there is a person category which does in fact answer my question about how to tell if someone is a person.  It's interesting how arbitrary the people in the matrix appear to be with so many not having more than one or two interactions.
5d1a4200336108001758ede0,S-task16,adjMatrix,NA,NA,Insight Generation Hypothesis,,accuracy,1
5d1a4200336108001758ede0,S-task16,adjMatrix,NA,NA,Insight Generation Hypothesis,,correct,1
5d1a4200336108001758ede0,S-task16,adjMatrix,NA,NA,Insight Generation Hypothesis,,difficulty,1
5d1a4200336108001758ede0,S-task16,adjMatrix,NA,NA,Insight Generation Hypothesis,,confidence,7
5d1a4200336108001758ede0,S-task16,adjMatrix,NA,NA,Insight Generation Hypothesis,,minutesToComplete,3.1166666666666667
5ca238f0fd2f4e00184ec34c,S-task01,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,nodeAnswer,T.J.
5ca238f0fd2f4e00184ec34c,S-task01,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,accuracy,1
5ca238f0fd2f4e00184ec34c,S-task01,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,correct,1
5ca238f0fd2f4e00184ec34c,S-task01,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,difficulty,6
5ca238f0fd2f4e00184ec34c,S-task01,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,confidence,2
5ca238f0fd2f4e00184ec34c,S-task01,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,minutesToComplete,1.2
5ca238f0fd2f4e00184ec34c,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Jon
5ca238f0fd2f4e00184ec34c,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,James
5ca238f0fd2f4e00184ec34c,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Jason
5ca238f0fd2f4e00184ec34c,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Noeska
5ca238f0fd2f4e00184ec34c,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Alex
5ca238f0fd2f4e00184ec34c,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Robert
5ca238f0fd2f4e00184ec34c,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Jeffrey
5ca238f0fd2f4e00184ec34c,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,valueAnswer,1500
5ca238f0fd2f4e00184ec34c,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,accuracy,1
5ca238f0fd2f4e00184ec34c,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,correct,1
5ca238f0fd2f4e00184ec34c,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,difficulty,6
5ca238f0fd2f4e00184ec34c,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,confidence,3
5ca238f0fd2f4e00184ec34c,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,minutesToComplete,2.85
5ca238f0fd2f4e00184ec34c,S-task13,adjMatrix,TGA,paths,Path Hypothesis,,nodeAnswer,Alex
5ca238f0fd2f4e00184ec34c,S-task13,adjMatrix,TGA,paths,Path Hypothesis,,nodeAnswer,EVis19
5ca238f0fd2f4e00184ec34c,S-task13,adjMatrix,TGA,paths,Path Hypothesis,,nodeAnswer,Mandy
5ca238f0fd2f4e00184ec34c,S-task13,adjMatrix,TGA,paths,Path Hypothesis,,accuracy,0.5
5ca238f0fd2f4e00184ec34c,S-task13,adjMatrix,TGA,paths,Path Hypothesis,,correct,0
5ca238f0fd2f4e00184ec34c,S-task13,adjMatrix,TGA,paths,Path Hypothesis,,difficulty,4
5ca238f0fd2f4e00184ec34c,S-task13,adjMatrix,TGA,paths,Path Hypothesis,,confidence,4
5ca238f0fd2f4e00184ec34c,S-task13,adjMatrix,TGA,paths,Path Hypothesis,,minutesToComplete,1.2666666666666666
5ca238f0fd2f4e00184ec34c,S-task14,adjMatrix,TGA,paths,Path Hypothesis,,nodeAnswer,Micah
5ca238f0fd2f4e00184ec34c,S-task14,adjMatrix,TGA,paths,Path Hypothesis,,nodeAnswer,Rob
5ca238f0fd2f4e00184ec34c,S-task14,adjMatrix,TGA,paths,Path Hypothesis,,nodeAnswer,Roeland
5ca238f0fd2f4e00184ec34c,S-task14,adjMatrix,TGA,paths,Path Hypothesis,,accuracy,0.5
5ca238f0fd2f4e00184ec34c,S-task14,adjMatrix,TGA,paths,Path Hypothesis,,correct,0
5ca238f0fd2f4e00184ec34c,S-task14,adjMatrix,TGA,paths,Path Hypothesis,,difficulty,4
5ca238f0fd2f4e00184ec34c,S-task14,adjMatrix,TGA,paths,Path Hypothesis,,confidence,2
5ca238f0fd2f4e00184ec34c,S-task14,adjMatrix,TGA,paths,Path Hypothesis,,minutesToComplete,2.6166666666666667
5ca238f0fd2f4e00184ec34c,S-task15,adjMatrix,TGA,subnetwork,Topology plus Simple Attribute Hypothesis,,nodeAnswer,Robert
5ca238f0fd2f4e00184ec34c,S-task15,adjMatrix,TGA,subnetwork,Topology plus Simple Attribute Hypothesis,,accuracy,1
5ca238f0fd2f4e00184ec34c,S-task15,adjMatrix,TGA,subnetwork,Topology plus Simple Attribute Hypothesis,,correct,1
5ca238f0fd2f4e00184ec34c,S-task15,adjMatrix,TGA,subnetwork,Topology plus Simple Attribute Hypothesis,,difficulty,7
5ca238f0fd2f4e00184ec34c,S-task15,adjMatrix,TGA,subnetwork,Topology plus Simple Attribute Hypothesis,,confidence,1
5ca238f0fd2f4e00184ec34c,S-task15,adjMatrix,TGA,subnetwork,Topology plus Simple Attribute Hypothesis,,minutesToComplete,7.066666666666666
5ca238f0fd2f4e00184ec34c,S-task02,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,nodeAnswer,Jason
5ca238f0fd2f4e00184ec34c,S-task02,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,accuracy,0.8
5ca238f0fd2f4e00184ec34c,S-task02,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,correct,0
5ca238f0fd2f4e00184ec34c,S-task02,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,difficulty,2
5ca238f0fd2f4e00184ec34c,S-task02,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,confidence,2
5ca238f0fd2f4e00184ec34c,S-task02,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,minutesToComplete,1.35
5ca238f0fd2f4e00184ec34c,S-task03,adjMatrix,TGA,single node,Scalable Attributes Hypothesis,,nodeAnswer,Jeffrey
5ca238f0fd2f4e00184ec34c,S-task03,adjMatrix,TGA,single node,Scalable Attributes Hypothesis,,accuracy,1
5ca238f0fd2f4e00184ec34c,S-task03,adjMatrix,TGA,single node,Scalable Attributes Hypothesis,,correct,1
5ca238f0fd2f4e00184ec34c,S-task03,adjMatrix,TGA,single node,Scalable Attributes Hypothesis,,difficulty,7
5ca238f0fd2f4e00184ec34c,S-task03,adjMatrix,TGA,single node,Scalable Attributes Hypothesis,,confidence,3
5ca238f0fd2f4e00184ec34c,S-task03,adjMatrix,TGA,single node,Scalable Attributes Hypothesis,,minutesToComplete,4.066666666666666
5ca238f0fd2f4e00184ec34c,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,nodeAnswer,AA
5ca238f0fd2f4e00184ec34c,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,nodeAnswer,Noeska
5ca238f0fd2f4e00184ec34c,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,nodeAnswer,Till
5ca238f0fd2f4e00184ec34c,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,nodeAnswer,Jo
5ca238f0fd2f4e00184ec34c,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,accuracy,1
5ca238f0fd2f4e00184ec34c,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,correct,1
5ca238f0fd2f4e00184ec34c,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,difficulty,2
5ca238f0fd2f4e00184ec34c,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,confidence,6
5ca238f0fd2f4e00184ec34c,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,minutesToComplete,0.7666666666666667
5ca238f0fd2f4e00184ec34c,S-task05,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,nodeAnswer,Robert
5ca238f0fd2f4e00184ec34c,S-task05,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,accuracy,1
5ca238f0fd2f4e00184ec34c,S-task05,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,correct,1
5ca238f0fd2f4e00184ec34c,S-task05,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,difficulty,2
5ca238f0fd2f4e00184ec34c,S-task05,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,confidence,6
5ca238f0fd2f4e00184ec34c,S-task05,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,minutesToComplete,0.55
5ca238f0fd2f4e00184ec34c,S-task06,adjMatrix,TGA,neighbors,Edge Attribute Hypothesis,,nodeAnswer,Robert
5ca238f0fd2f4e00184ec34c,S-task06,adjMatrix,TGA,neighbors,Edge Attribute Hypothesis,,accuracy,1
5ca238f0fd2f4e00184ec34c,S-task06,adjMatrix,TGA,neighbors,Edge Attribute Hypothesis,,correct,1
5ca238f0fd2f4e00184ec34c,S-task06,adjMatrix,TGA,neighbors,Edge Attribute Hypothesis,,difficulty,4
5ca238f0fd2f4e00184ec34c,S-task06,adjMatrix,TGA,neighbors,Edge Attribute Hypothesis,,confidence,5
5ca238f0fd2f4e00184ec34c,S-task06,adjMatrix,TGA,neighbors,Edge Attribute Hypothesis,,minutesToComplete,1.7
5ca238f0fd2f4e00184ec34c,S-task07,adjMatrix,AGT,neighbors,Topology plus Simple Attributes Hypothesis,,nodeAnswer,
5ca238f0fd2f4e00184ec34c,S-task07,adjMatrix,AGT,neighbors,Topology plus Simple Attributes Hypothesis,,valueAnswer,European
5ca238f0fd2f4e00184ec34c,S-task07,adjMatrix,AGT,neighbors,Topology plus Simple Attributes Hypothesis,,accuracy,1
5ca238f0fd2f4e00184ec34c,S-task07,adjMatrix,AGT,neighbors,Topology plus Simple Attributes Hypothesis,,correct,1
5ca238f0fd2f4e00184ec34c,S-task07,adjMatrix,AGT,neighbors,Topology plus Simple Attributes Hypothesis,,difficulty,4
5ca238f0fd2f4e00184ec34c,S-task07,adjMatrix,AGT,neighbors,Topology plus Simple Attributes Hypothesis,,confidence,4
5ca238f0fd2f4e00184ec34c,S-task07,adjMatrix,AGT,neighbors,Topology plus Simple Attributes Hypothesis,,minutesToComplete,1.2666666666666666
5ca238f0fd2f4e00184ec34c,S-task08,adjMatrix,TGA,neighbors,Topology plus Simple Attributes Hypothesis, Common Neighbor Hypothesis,nodeAnswer,Chris
5ca238f0fd2f4e00184ec34c,S-task08,adjMatrix,TGA,neighbors,Topology plus Simple Attributes Hypothesis, Common Neighbor Hypothesis,accuracy,1
5ca238f0fd2f4e00184ec34c,S-task08,adjMatrix,TGA,neighbors,Topology plus Simple Attributes Hypothesis, Common Neighbor Hypothesis,correct,1
5ca238f0fd2f4e00184ec34c,S-task08,adjMatrix,TGA,neighbors,Topology plus Simple Attributes Hypothesis, Common Neighbor Hypothesis,difficulty,3
5ca238f0fd2f4e00184ec34c,S-task08,adjMatrix,TGA,neighbors,Topology plus Simple Attributes Hypothesis, Common Neighbor Hypothesis,confidence,6
5ca238f0fd2f4e00184ec34c,S-task08,adjMatrix,TGA,neighbors,Topology plus Simple Attributes Hypothesis, Common Neighbor Hypothesis,minutesToComplete,1.2166666666666666
5ca238f0fd2f4e00184ec34c,S-task09,adjMatrix,AGT,neighbors,Edge Attribute Hypothesis,,nodeAnswer,
5ca238f0fd2f4e00184ec34c,S-task09,adjMatrix,AGT,neighbors,Edge Attribute Hypothesis,,valueAnswer,4
5ca238f0fd2f4e00184ec34c,S-task09,adjMatrix,AGT,neighbors,Edge Attribute Hypothesis,,valueAnswer,Mentions
5ca238f0fd2f4e00184ec34c,S-task09,adjMatrix,AGT,neighbors,Edge Attribute Hypothesis,,accuracy,1
5ca238f0fd2f4e00184ec34c,S-task09,adjMatrix,AGT,neighbors,Edge Attribute Hypothesis,,correct,1
5ca238f0fd2f4e00184ec34c,S-task09,adjMatrix,AGT,neighbors,Edge Attribute Hypothesis,,difficulty,3
5ca238f0fd2f4e00184ec34c,S-task09,adjMatrix,AGT,neighbors,Edge Attribute Hypothesis,,confidence,5
5ca238f0fd2f4e00184ec34c,S-task09,adjMatrix,AGT,neighbors,Edge Attribute Hypothesis,,minutesToComplete,1.1
5ca238f0fd2f4e00184ec34c,S-task10,adjMatrix,TGA,neighbors,Within Node Comparison Hypothesis, Small/Large Effect,nodeAnswer,Lonni
5ca238f0fd2f4e00184ec34c,S-task10,adjMatrix,TGA,neighbors,Within Node Comparison Hypothesis, Small/Large Effect,nodeAnswer,Thomas
5ca238f0fd2f4e00184ec34c,S-task10,adjMatrix,TGA,neighbors,Within Node Comparison Hypothesis, Small/Large Effect,nodeAnswer,Anna
5ca238f0fd2f4e00184ec34c,S-task10,adjMatrix,TGA,neighbors,Within Node Comparison Hypothesis, Small/Large Effect,nodeAnswer,Klaus
5ca238f0fd2f4e00184ec34c,S-task10,adjMatrix,TGA,neighbors,Within Node Comparison Hypothesis, Small/Large Effect,accuracy,1
5ca238f0fd2f4e00184ec34c,S-task10,adjMatrix,TGA,neighbors,Within Node Comparison Hypothesis, Small/Large Effect,correct,1
5ca238f0fd2f4e00184ec34c,S-task10,adjMatrix,TGA,neighbors,Within Node Comparison Hypothesis, Small/Large Effect,difficulty,6
5ca238f0fd2f4e00184ec34c,S-task10,adjMatrix,TGA,neighbors,Within Node Comparison Hypothesis, Small/Large Effect,confidence,4
5ca238f0fd2f4e00184ec34c,S-task10,adjMatrix,TGA,neighbors,Within Node Comparison Hypothesis, Small/Large Effect,minutesToComplete,1.4833333333333334
5ca238f0fd2f4e00184ec34c,S-task11,adjMatrix,TGA,subnetwork,Small/Large Network,,nodeAnswer,Anna
5ca238f0fd2f4e00184ec34c,S-task11,adjMatrix,TGA,subnetwork,Small/Large Network,,accuracy,1
5ca238f0fd2f4e00184ec34c,S-task11,adjMatrix,TGA,subnetwork,Small/Large Network,,correct,1
5ca238f0fd2f4e00184ec34c,S-task11,adjMatrix,TGA,subnetwork,Small/Large Network,,difficulty,5
5ca238f0fd2f4e00184ec34c,S-task11,adjMatrix,TGA,subnetwork,Small/Large Network,,confidence,4
5ca238f0fd2f4e00184ec34c,S-task11,adjMatrix,TGA,subnetwork,Small/Large Network,,minutesToComplete,2.05
5ca238f0fd2f4e00184ec34c,S-task16,adjMatrix,NA,NA,Insight Generation Hypothesis,,nodeAnswer,
5ca238f0fd2f4e00184ec34c,S-task16,adjMatrix,NA,NA,Insight Generation Hypothesis,,valueAnswer,I found it interesting that institutions seem to have accounts that are younger and all seem to be from Europe and North America.It is also interesting that is clear North American accounts are overall older and tend to have more followers
5ca238f0fd2f4e00184ec34c,S-task16,adjMatrix,NA,NA,Insight Generation Hypothesis,,accuracy,1
5ca238f0fd2f4e00184ec34c,S-task16,adjMatrix,NA,NA,Insight Generation Hypothesis,,correct,1
5ca238f0fd2f4e00184ec34c,S-task16,adjMatrix,NA,NA,Insight Generation Hypothesis,,difficulty,7
5ca238f0fd2f4e00184ec34c,S-task16,adjMatrix,NA,NA,Insight Generation Hypothesis,,confidence,1
5ca238f0fd2f4e00184ec34c,S-task16,adjMatrix,NA,NA,Insight Generation Hypothesis,,minutesToComplete,3.283333333333333
5c918687b138fe0016e40e78,S-task01,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,nodeAnswer,T.J.
5c918687b138fe0016e40e78,S-task01,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,accuracy,1
5c918687b138fe0016e40e78,S-task01,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,correct,1
5c918687b138fe0016e40e78,S-task01,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,difficulty,1
5c918687b138fe0016e40e78,S-task01,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,confidence,7
5c918687b138fe0016e40e78,S-task01,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,minutesToComplete,0.5666666666666667
5c918687b138fe0016e40e78,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Lane
5c918687b138fe0016e40e78,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Thomas
5c918687b138fe0016e40e78,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Anna
5c918687b138fe0016e40e78,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Nicola
5c918687b138fe0016e40e78,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,EVis2018
5c918687b138fe0016e40e78,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Fritz
5c918687b138fe0016e40e78,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,SCI
5c918687b138fe0016e40e78,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Holger
5c918687b138fe0016e40e78,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Nils
5c918687b138fe0016e40e78,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Lynn
5c918687b138fe0016e40e78,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,AA
5c918687b138fe0016e40e78,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Micah
5c918687b138fe0016e40e78,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,John
5c918687b138fe0016e40e78,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Klaus
5c918687b138fe0016e40e78,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Marc
5c918687b138fe0016e40e78,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Jon
5c918687b138fe0016e40e78,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,James
5c918687b138fe0016e40e78,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Tamara
5c918687b138fe0016e40e78,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,EVis19
5c918687b138fe0016e40e78,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Jason
5c918687b138fe0016e40e78,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Noeska
5c918687b138fe0016e40e78,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Robert
5c918687b138fe0016e40e78,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,valueAnswer,1900
5c918687b138fe0016e40e78,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,accuracy,1
5c918687b138fe0016e40e78,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,correct,1
5c918687b138fe0016e40e78,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,difficulty,7
5c918687b138fe0016e40e78,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,confidence,2
5c918687b138fe0016e40e78,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,minutesToComplete,2.066666666666667
5c918687b138fe0016e40e78,S-task13,adjMatrix,TGA,paths,Path Hypothesis,,nodeAnswer,Jason
5c918687b138fe0016e40e78,S-task13,adjMatrix,TGA,paths,Path Hypothesis,,nodeAnswer,Jeffrey
